1,1,149,20,100
1,4,99,20,100
1,7,149,20,100
1,8,149,20,100
1,9,99,20,100
1,10,149,20,100
1,13,99,20,100
1,20,149,20,100
1,24,99,20,100
1,26,99,20,100
1,27,149,20,100
1,30,149,20,100
1,31,199,20,100
1,34,199,20,100
1,41,99,20,100
1,42,99,20,100
1,43,99,20,100
1,46,99,20,100
1,47,149,20,100
1,48,149,20,100
1,49,149,20,100
1,50,99,20,100
1,52,99,20,100
1,55,149,20,100
1,56,99,20,100
1,59,99,20,100
1,60,99,20,100
1,63,99,20,100
1,65,149,20,100
1,71,99,20,100
1,74,99,20,100
1,75,99,20,100
1,77,99,20,100
1,82,99,20,100
1,85,99,20,100
1,87,149,20,100
1,90,149,20,100
1,93,99,20,100
1,94,99,20,100
1,95,149,20,100
1,96,99,20,100
1,98,149,20,100
2,1,128,20,100
2,2,98,20,100
2,4,78,20,100
2,7,128,20,100
2,8,128,20,100
2,9,78,20,100
2,10,128,20,100
2,15,148,20,100
2,20,128,20,100
2,24,78,20,100
2,26,78,20,100
2,30,128,20,100
2,31,178,20,100
2,34,178,20,100
2,37,98,20,100
2,42,78,20,100
2,43,78,20,100
2,46,78,20,100
2,47,128,20,100
2,49,128,20,100
2,50,78,20,100
2,52,78,20,100
2,56,78,20,100
2,58,98,20,100
2,59,78,20,100
2,60,78,20,100
2,63,78,20,100
2,65,128,20,100
2,67,98,20,100
2,68,148,20,100
2,70,98,20,100
2,72,98,20,100
2,74,78,20,100
2,75,78,20,100
2,77,78,20,100
2,85,78,20,100
2,87,128,20,100
2,89,98,20,100
2,90,128,20,100
2,94,78,20,100
2,95,128,20,100
2,96,78,20,100
3,1,107,20,100
3,4,57,20,100
3,7,107,20,100
3,8,107,20,100
3,9,57,20,100
3,10,107,20,100
3,13,77,20,100
3,15,127,20,100
3,20,107,20,100
3,24,57,20,100
3,26,57,20,100
3,30,107,20,100
3,31,157,20,100
3,34,157,20,100
3,37,77,20,100
3,42,57,20,100
3,43,57,20,100
3,46,57,20,100
3,47,107,20,100
3,49,107,20,100
3,50,57,20,100
3,52,57,20,100
3,56,57,20,100
3,59,57,20,100
3,60,57,20,100
3,63,57,20,100
3,65,107,20,100
3,67,77,20,100
3,68,127,20,100
3,70,77,20,100
3,72,77,20,100
3,74,57,20,100
3,75,57,20,100
3,85,57,20,100
3,87,107,20,100
3,89,77,20,100
3,90,107,20,100
3,93,77,20,100
3,94,57,20,100
3,95,107,20,100
3,96,57,20,100
4,1,86,20,100
4,4,36,20,100
4,5,146,20,100
4,7,86,20,100
4,8,86,20,100
4,9,36,20,100
4,10,86,20,100
4,13,56,20,100
4,15,106,20,100
4,20,86,20,100
4,24,36,20,100
4,25,96,20,100
4,26,36,20,100
4,30,86,20,100
4,31,136,20,100
4,34,136,20,100
4,37,56,20,100
4,42,36,20,100
4,43,36,20,100
4,46,36,20,100
4,47,86,20,100
4,48,126,20,100
4,49,86,20,100
4,50,36,20,100
4,52,36,20,100
4,56,36,20,100
4,58,76,20,100
4,59,36,20,100
4,60,36,20,100
4,63,36,20,100
4,65,86,20,100
4,67,106,20,100
4,68,106,20,100
4,70,56,20,100
4,72,56,20,100
4,74,36,20,100
4,75,36,20,100
4,82,76,20,100
4,85,36,20,100
4,87,86,20,100
4,89,56,20,100
4,90,86,20,100
4,93,106,20,100
4,94,36,20,100
4,95,86,20,100
4,96,36,20,100
5,1,65,20,100
5,4,20,20,100
5,5,125,20,99
5,7,65,20,99
5,8,115,20,99
5,9,20,20,99
5,10,65,20,98
5,13,35,20,98
5,15,85,20,98
5,20,65,20,98
5,24,20,20,98
5,25,75,20,97
5,26,20,20,97
5,27,125,20,96
5,31,115,20,96
5,34,115,20,96
5,37,35,20,96
5,42,20,20,96
5,43,20,20,95
5,46,20,20,94
5,47,65,20,93
5,49,65,20,93
5,50,20,20,93
5,52,20,20,92
5,56,20,20,91
5,59,20,20,90
5,60,20,20,89
5,63,20,20,88
5,65,65,20,87
5,68,85,20,87
5,72,35,20,87
5,74,20,20,87
5,75,20,20,86
5,82,55,20,85
5,84,145,20,85
5,85,20,20,85
5,87,65,20,84
5,89,35,20,84
5,90,65,20,84
5,93,85,20,84
5,94,65,20,84
5,95,65,20,84
5,96,20,20,84
6,1,44,20,83
6,5,104,20,83
6,7,44,20,83
6,8,94,20,83
6,10,44,20,83
6,13,20,20,83
6,15,64,20,82
6,20,44,20,82
6,27,104,20,82
6,31,94,20,82
6,34,94,20,82
6,37,20,20,82
6,47,44,20,81
6,49,44,20,81
6,55,124,20,81
6,58,54,20,81
6,65,44,20,81
6,68,64,20,81
6,72,20,20,81
6,82,34,20,80
6,84,124,20,80
6,87,44,20,80
6,89,20,20,80
6,90,44,20,79
6,93,64,20,79
6,94,44,20,79
6,95,44,20,79
7,1,23,20,79
7,5,83,20,79
7,7,23,20,79
7,8,73,20,79
7,10,23,20,79
7,15,43,20,79
7,20,23,20,79
7,27,83,20,79
7,30,63,20,79
7,31,73,20,79
7,34,73,20,79
7,47,23,20,79
7,48,103,20,79
7,49,23,20,79
7,55,103,20,79
7,58,33,20,79
7,65,23,20,79
7,67,133,20,79
7,68,43,20,79
7,82,20,20,79
7,87,23,20,78
7,90,23,20,78
7,93,43,20,78
7,94,23,20,78
7,95,23,20,78
8,1,20,20,78
8,5,62,20,77
8,7,20,20,77
8,8,52,20,76
8,10,20,20,76
8,15,22,20,75
8,20,20,20,75
8,25,52,20,74
8,30,42,20,74
8,31,52,20,74
8,34,52,20,74
8,47,20,20,74
8,49,20,20,73
8,58,20,20,72
8,65,20,20,71
8,67,112,20,70
8,68,22,20,70
8,87,20,20,70
8,90,20,20,69
8,93,22,20,68
8,94,20,20,68
8,95,20,20,67
9,8,31,20,66
9,15,20,20,66
9,27,61,20,65
9,30,21,20,65
9,31,31,20,64
9,34,31,20,64
9,48,81,20,64
9,55,81,20,64
9,67,91,20,64
9,68,20,20,64
9,93,20,20,63
10,8,20,20,62
10,11,90,20,61
10,25,30,20,61
10,31,20,20,61
10,34,20,20,60
10,67,70,20,59
10,84,100,20,59
11,25,20,20,59
11,48,59,20,58
11,55,59,20,58
11,67,49,20,58
11,77,49,20,58
12,27,38,20,58
12,77,28,20,58
12,84,78,20,58
13,11,67,20,58
13,16,87,20,58
13,48,37,20,58
13,77,20,20,58
14,16,66,20,57
14,27,20,20,57
14,67,26,20,56
14,84,56,20,56
15,11,45,20,56
15,41,65,20,56
15,48,20,20,56
15,67,20,20,55
15,84,35,20,54
16,41,44,20,54
16,84,20,20,54
17,41,23,20,53
18,11,22,20,53
18,41,20,20,53
19,11,51,20,52
20,11,30,20,52
21,11,20,20,52
24,5,26,20,51
25,5,20,20,51
56,66,94,20,50
68,28,32,20,50
69,28,20,20,50
73,14,177,20,49
74,14,156,20,49
78,2,52,20,49
78,17,172,20,49
79,2,31,20,49
80,2,20,20,49
81,17,199,20,48
83,17,227,20,48
84,17,206,20,48
85,17,235,20,48
90,17,360,20,47
95,17,385,20,47
96,17,364,20,47
97,17,343,20,47
98,17,322,20,47
105,17,295,20,40
106,17,274,20,40
107,17,253,20,40
108,17,232,20,40
109,17,211,20,40
110,17,190,20,40
111,17,169,20,40
112,17,148,20,40
113,17,127,20,40
114,66,20,20,40
128,55,122,20,39
135,17,85,20,39
148,55,132,20,39
149,55,111,20,39
152,55,88,20,37
154,55,66,20,37
166,17,34,20,37
169,17,20,20,37
264,83,36,20,34
302,55,198,20,32
304,55,176,20,32
309,55,151,20,32
326,55,164,20,32
332,55,138,20,31
348,55,152,20,31
350,55,130,20,30
372,55,138,20,30
375,55,115,20,30
379,55,91,20,30
400,23,550,20,30
400,29,600,20,30
400,32,50,20,30
400,33,750,20,30
400,38,100,20,30
400,39,150,20,30
400,44,758,20,30
400,51,800,20,30
400,54,787,20,30
400,76,150,20,30
400,78,794,20,30
400,97,350,20,30
401,23,529,20,30
401,32,29,20,30
401,33,729,20,30
401,38,79,20,30
401,39,129,20,30
401,44,737,20,30
401,51,779,20,30
401,76,129,20,30
401,78,773,20,30
402,14,458,20,30
402,23,508,20,30
402,32,20,20,30
402,33,708,20,29
402,38,58,20,29
402,39,108,20,29
402,44,716,20,29
402,51,758,20,29
402,54,765,20,29
402,55,48,20,29
402,76,108,20,29
402,78,752,20,29
402,97,328,20,29
403,14,437,20,29
403,23,487,20,29
403,33,687,20,29
403,38,37,20,29
403,39,87,20,29
403,44,695,20,29
403,51,737,20,29
403,54,744,20,29
403,55,27,20,29
403,76,87,20,29
403,78,731,20,29
404,23,466,20,29
404,33,666,20,29
404,38,20,20,29
404,39,66,20,28
404,44,674,20,28
404,51,716,20,28
404,54,723,20,28
404,55,20,20,28
404,76,66,20,27
404,78,710,20,27
404,97,306,20,27
405,23,445,20,27
405,33,645,20,27
405,39,45,20,27
405,44,653,20,27
405,51,695,20,27
405,54,702,20,27
405,76,45,20,27
406,23,424,20,27
406,33,624,20,27
406,39,24,20,27
406,44,632,20,27
406,51,674,20,27
406,54,681,20,27
406,76,24,20,27
406,78,688,20,27
406,97,284,20,27
407,14,413,20,27
407,23,403,20,27
407,33,603,20,27
407,39,20,20,27
407,44,611,20,26
407,51,653,20,26
407,76,20,20,26
408,23,382,20,25
408,33,582,20,25
408,44,590,20,25
408,51,632,20,25
408,78,666,20,25
408,97,262,20,25
