# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : May 31 2014 - 12:37:17
#
# Loaded time stamp           : 20140531-13h09m42s126342us
#
# random seed             : 1401534582
0 : 0 c 50
0 : 3 c 50
0 : 7 c 50
0 : 8 c 50
0 : 9 c 50
0 : 9 c 50
0 : 10 c 50
0 : 12 c 50
0 : 12 c 50
0 : 16 c 50
0 : 16 c 50
0 : 18 c 50
0 : 20 c 50
0 : 21 c 50
0 : 22 c 50
0 : 24 c 50
0 : 26 c 50
0 : 30 c 50
0 : 33 c 50
0 : 36 c 50
0 : 39 c 50
0 : 40 c 50
0 : 42 c 50
0 : 42 c 50
0 : 42 c 50
0 : 42 c 50
0 : 44 c 50
0 : 45 c 50
0 : 45 c 50
0 : 46 c 50
0 : 47 c 50
0 : 47 c 50
0 : 48 c 50
0 : 48 c 50
0 : 49 c 50
0 : 51 c 50
0 : 54 c 50
0 : 55 c 50
0 : 56 c 50
0 : 56 c 50
0 : 59 c 50
0 : 61 c 50
0 : 64 c 50
0 : 67 c 50
0 : 69 c 50
0 : 71 c 50
0 : 73 c 50
0 : 73 c 50
0 : 83 c 50
0 : 85 c 50
0 : 88 c 50
0 : 90 c 50
0 : 91 c 50
0 : 91 c 50
0 : 95 c 50
0 : 96 c 50
0 : 98 c 50
0 : Agent Points Created 0
1 : 0 c 0
1 : 3 c 0
1 : 7 c 0
1 : 8 c 0
1 : 9 c 0
1 : 9 c 0
1 : 10 c 0
1 : 12 c 0
1 : 12 c 0
1 : 15 c 0
1 : 16 c 0
1 : 16 c 0
1 : 20 c 0
1 : 21 c 0
1 : 22 c 0
1 : 24 c 0
1 : 26 c 0
1 : 30 c 0
1 : 33 c 0
1 : 36 c 0
1 : 39 c 0
1 : 40 c 0
1 : 42 c 0
1 : 42 c 0
1 : 42 c 0
1 : 42 c 0
1 : 43 c 0
1 : 43 c 0
1 : 44 c 0
1 : 45 c 0
1 : 45 c 0
1 : 46 c 0
1 : 47 c 0
1 : 47 c 0
1 : 48 c 0
1 : 48 c 0
1 : 49 c 0
1 : 51 c 0
1 : 54 c 0
1 : 55 c 0
1 : 56 c 0
1 : 56 c 0
1 : 59 c 0
1 : 61 c 0
1 : 64 c 0
1 : 64 c 0
1 : 69 c 0
1 : 71 c 0
1 : 73 c 0
1 : 73 c 0
1 : 83 c 0
1 : 85 c 0
1 : 89 c 0
1 : 90 c 0
1 : 91 c 0
1 : 91 c 0
1 : 95 c 0
1 : 96 c 0
1 : 98 c 0
1 : Agent Points Created 0
2 : 33 c 0
2 : 44 c 0
2 : 64 c 0
2 : 93 c 0
2 : Agent Points Created 0
3 : 31 c 0
3 : 33 c 0
3 : 56 c 0
3 : 60 c 0
3 : 74 c 0
3 : Agent Points Created 0
4 : 9 c 0
4 : 91 c 0
4 : Agent Points Created 0
5 : 43 c 0
5 : Agent Points Created 0
6 : 4 c 0
6 : 74 c 0
6 : 88 c 0
6 : 92 c 0
6 : 94 c 0
6 : Agent Points Created 0
7 : 5 c 0
7 : 47 c 0
7 : 47 c 0
7 : 54 c 0
7 : 59 c 0
7 : 62 c 0
7 : Agent Points Created 0
8 : 29 c 0
8 : 49 c 0
8 : 70 c 0
8 : 96 c 0
8 : Agent Points Created 0
9 : 26 c 0
9 : Agent Points Created 0
10 : 12 c 0
10 : 43 c 0
10 : 50 c 0
10 : 62 c 0
10 : Agent Points Created 0
11 : 1 c 0
11 : 61 c 0
11 : 81 c 0
11 : 84 c 0
11 : Agent Points Created 0
12 : 50 c 0
12 : Agent Points Created 0
13 : 32 c 0
13 : 81 c 0
13 : 82 c 0
13 : Agent Points Created 0
14 : 32 c 0
14 : 32 c 0
14 : 66 c 0
14 : 70 c 0
14 : Agent Points Created 0
15 : 2 c 0
15 : 31 c 0
15 : 32 c 0
15 : 92 c 0
15 : 95 c 0
15 : Agent Points Created 0
16 : 23 c 0
16 : 23 c 0
16 : 32 c 0
16 : 33 c 0
16 : 67 c 0
16 : Agent Points Created 0
17 : 28 c 0
17 : 32 c 0
17 : 33 c 0
17 : 33 c 0
17 : 56 c 0
17 : 79 c 0
17 : Agent Points Created 0
18 : 33 c 0
18 : 51 c 0
18 : 71 c 0
18 : 76 c 0
18 : 97 c 0
18 : Agent Points Created 0
19 : 32 c 0
19 : 33 c 0
19 : 51 c 0
19 : 76 c 0
19 : 88 c 0
19 : Agent Points Created 0
20 : 12 c 0
20 : 32 c 0
20 : 32 c 0
20 : 32 c 0
20 : 33 c 0
20 : 51 c 0
20 : 73 c 0
20 : 80 c 0
20 : 81 c 0
20 : Agent Points Created 0
21 : 28 c 0
21 : 32 c 0
21 : 32 c 0
21 : 33 c 0
21 : 51 c 0
21 : 60 c 0
21 : 81 c 0
21 : 81 c 0
21 : 81 c 0
21 : 81 c 0
21 : 96 c 0
21 : Agent Points Created 0
22 : 32 c 0
22 : 33 c 0
22 : 51 c 0
22 : 81 c 0
22 : 81 c 0
22 : 96 c 0
22 : 96 c 0
22 : Agent Points Created 0
23 : 32 c 0
23 : 32 c 0
23 : 33 c 0
23 : 61 c 0
23 : 62 c 0
23 : 67 c 0
23 : 67 c 0
23 : 67 c 0
23 : 67 c 0
23 : 67 c 0
23 : 81 c 0
23 : 81 c 0
23 : 96 c 0
23 : Agent Points Created 0
24 : 2 c 0
24 : 32 c 0
24 : 33 c 0
24 : 67 c 0
24 : 67 c 0
24 : 67 c 0
24 : 67 c 0
24 : 75 c 0
24 : 96 c 0
24 : Agent Points Created 0
25 : 32 c 0
25 : 47 c 0
25 : 67 c 0
25 : 96 c 0
25 : Agent Points Created 0
26 : 8 c 0
26 : 9 c 0
26 : 9 c 0
26 : 10 c 0
26 : 15 c 0
26 : 20 c 0
26 : 24 c 0
26 : 30 c 0
26 : 32 c 0
26 : 37 c 0
26 : 42 c 0
26 : 42 c 0
26 : 42 c 0
26 : 42 c 0
26 : 46 c 0
26 : 48 c 0
26 : 48 c 0
26 : 54 c 0
26 : 55 c 0
26 : 64 c 0
26 : 67 c 0
26 : 67 c 0
26 : 67 c 0
26 : 67 c 0
26 : 83 c 0
26 : 84 c 0
26 : 96 c 0
26 : Agent Points Created 0
27 : 4 c 0
27 : 32 c 0
27 : 67 c 0
27 : 67 c 0
27 : 67 c 0
27 : 67 c 0
27 : 67 c 0
27 : 83 c 0
27 : 96 c 0
27 : Agent Points Created 0
28 : 7 c 0
28 : 32 c 0
28 : 49 c 0
28 : 67 c 0
28 : 67 c 0
28 : 67 c 0
28 : 74 c 0
28 : 83 c 0
28 : 83 c 0
28 : 83 c 0
28 : 83 c 0
28 : 83 c 0
28 : 96 c 0
28 : Agent Points Created 0
29 : 7 c 0
29 : 7 c 0
29 : 7 c 0
29 : 32 c 0
29 : 37 c 0
29 : 67 c 0
29 : 67 c 0
29 : 67 c 0
29 : 73 c 0
29 : 83 c 0
29 : 96 c 0
29 : Agent Points Created 0
30 : 9 c 0
30 : 9 c 0
30 : 32 c 0
30 : 43 c 0
30 : 47 c 0
30 : 66 c 0
30 : 67 c 0
30 : 67 c 0
30 : 67 c 0
30 : 71 c 0
30 : 83 c 0
30 : 85 c 0
30 : 85 c 0
30 : 85 c 0
30 : 85 c 0
30 : 90 c 0
30 : Agent Points Created 0
31 : 4 c 0
31 : 7 c 0
31 : 32 c 0
31 : 32 c 0
31 : 67 c 0
31 : 73 c 0
31 : 85 c 0
31 : 85 c 0
31 : 85 c 0
31 : 85 c 0
31 : 85 c 0
31 : 85 c 0
31 : 85 c 0
31 : 85 c 0
31 : 85 c 0
31 : 96 c 0
31 : Agent Points Created 0
32 : 5 c 0
32 : 23 c 0
32 : 51 c 0
32 : 54 c 0
32 : 67 c 0
32 : 75 c 0
32 : 81 c 0
32 : 81 c 0
32 : 85 c 0
32 : 85 c 0
32 : 85 c 0
32 : 85 c 0
32 : 85 c 0
32 : 93 c 0
32 : 98 c 0
32 : Agent Points Created 0
33 : 2 c 0
33 : 47 c 0
33 : 62 c 0
33 : 66 c 0
33 : 67 c 0
33 : 81 c 0
33 : 85 c 0
33 : 85 c 0
33 : 85 c 0
33 : 85 c 0
33 : 88 c 0
33 : Agent Points Created 0
34 : 3 c 0
34 : 22 c 0
34 : 47 c 0
34 : 54 c 0
34 : 60 c 0
34 : 62 c 0
34 : 67 c 0
34 : 81 c 0
34 : 85 c 0
34 : Agent Points Created 0
35 : 43 c 0
35 : 67 c 0
35 : 81 c 0
35 : Agent Points Created 0
36 : 26 c 0
36 : 59 c 0
36 : 59 c 0
36 : 67 c 0
36 : 76 c 0
36 : 76 c 0
36 : 76 c 0
36 : 81 c 0
36 : 93 c 0
36 : 93 c 0
36 : Agent Points Created 0
37 : 37 c 0
37 : 49 c 0
37 : 72 c 0
37 : 76 c 0
37 : 81 c 0
37 : 93 c 0
37 : 93 c 0
37 : 93 c 0
37 : Agent Points Created 0
38 : 2 c 0
38 : 21 c 0
38 : 28 c 0
38 : 76 c 0
38 : 78 c 0
38 : 81 c 0
38 : 81 c 0
38 : 93 c 0
38 : 93 c 0
38 : 93 c 0
38 : Agent Points Created 0
39 : 21 c 0
39 : 76 c 0
39 : 76 c 0
39 : 81 c 0
39 : 93 c 0
39 : 93 c 0
39 : Agent Points Created 0
40 : 10 c 0
40 : 13 c 0
40 : 37 c 0
40 : 37 c 0
40 : 37 c 0
40 : 76 c 0
40 : 76 c 0
40 : 77 c 0
40 : 81 c 0
40 : 93 c 0
40 : Agent Points Created 0
41 : 37 c 0
41 : 37 c 0
41 : 37 c 0
41 : 40 c 0
