1,1,574.732,574.732,100
1,4,386.42,386.42,99
1,7,99.8108,21.8108,98
1,8,667.317,667.317,98
1,9,406.718,406.718,97
1,10,250.226,250.226,96
1,11,607.368,607.368,95
1,13,418.763,418.763,94
1,15,593.762,593.762,93
1,20,99.0061,52.0061,92
1,24,199.37,131.37,92
1,26,720.528,720.528,92
1,31,178.172,178.172,91
1,34,152.001,152.001,90
1,41,252.251,252.251,89
1,42,578.62,578.62,88
1,43,190.438,190.438,87
1,46,502.159,502.159,86
1,47,99.8541,67.8541,85
1,48,590.252,590.252,85
1,49,269.112,269.112,84
1,50,142.259,142.259,83
1,52,305.073,305.073,82
1,55,658.542,658.542,81
1,58,765.901,765.901,80
1,59,570.287,570.287,79
1,60,597.476,597.476,78
1,63,419.81,419.81,77
1,65,199.529,62.5286,76
1,71,694.955,694.955,76
1,74,660.806,660.806,75
1,75,287.678,287.678,74
1,77,785.099,785.099,73
1,82,129.934,129.934,72
1,85,290.793,290.793,71
1,87,278.408,278.408,70
1,90,268.382,268.382,69
1,93,247.762,247.762,68
1,94,326.146,326.146,67
1,95,199.801,43.8012,66
1,96,410.217,410.217,66
1,98,747.27,747.27,65
2,2,615.091,615.091,64
2,7,77.1401,3.14011,63
2,20,46.5245,33.5245,63
2,24,91.6012,91.6012,63
2,25,595.766,595.766,62
2,30,449.35,449.35,61
2,47,103.929,103.929,60
2,65,136.417,59.4168,59
2,67,264.56,264.56,59
2,70,452.66,452.66,58
2,72,98.5273,25.5273,57
2,89,627.023,627.023,57
2,95,155.337,62.3365,56
3,5,787.366,787.366,56
3,7,73.0031,3.00305,55
3,20,33.1844,33.1844,55
3,37,557.219,557.219,54
3,56,693.357,693.357,53
3,65,76.9428,59.9428,52
3,72,72.2394,12.2394,52
3,95,118.742,118.742,52
4,7,69.0054,4.00543,51
4,27,597.688,597.688,51
4,65,54.0005,54.0005,50
4,72,59.2807,10.2807,49
5,7,64.6536,2.65355,49
5,72,48.0832,11.0832,49
5,84,775.121,775.121,49
6,7,61.9679,1.96794,48
6,72,420.744,420.744,48
7,7,59.6365,2.63646,47
8,7,56.4134,2.41337,47
9,7,53.8208,1.82085,47
10,7,51.9644,1.96442,47
10,66,725.199,725.199,47
11,7,49.8019,1.80191,46
11,14,777.313,777.313,46
12,7,47.7915,1.7915,45
13,7,45.7826,3.78256,45
14,7,41.7881,3.78809,45
15,7,37.6871,2.68705,45
16,7,34.4448,3.44482,45
17,7,30.0809,3.08086,45
18,7,26.7224,2.72239,45
19,7,23.7326,3.73264,45
20,7,19.0711,2.07108,45
21,7,16.0047,2.00468,45
22,7,13.565,2.56498,45
23,7,10.1678,2.16779,45
23,68,783.712,783.712,45
24,7,7.81262,1.81262,44
25,7,5.95382,1.95382,44
26,7,3.81106,1.81106,44
27,7,1.76569,1.76569,44
84,17,769.178,769.178,43
151,81,755.41,755.41,32
355,83,786.455,786.455,28
400,0,799.279,703.279,26
400,23,500.486,269.486,26
400,29,400.175,297.175,26
400,33,100.781,21.7806,26
400,44,787.115,387.115,26
400,61,781.356,628.356,26
400,62,600.159,325.159,26
400,92,150.957,21.9572,26
401,0,766.976,766.976,26
401,18,775.753,775.753,25
401,29,102.199,69.1985,24
401,33,78.1134,19.1134,24
401,44,399.423,348.423,24
401,61,311.121,311.121,24
401,62,359.964,359.964,23
401,91,793.595,668.595,22
401,92,128.448,44.448,22
402,29,53.3134,53.3134,22
402,33,58.8098,19.8098,21
402,44,351.612,351.612,21
402,92,83.7649,38.7649,20
403,33,38.1404,37.1404,20
403,92,44.3891,35.3891,19
404,35,796.334,796.334,19
404,92,36.7687,36.7687,18
405,76,710.278,710.278,17
405,78,793.227,793.227,16
408,22,294.247,294.247,15
410,23,782.482,782.482,14
424,32,778.443,778.443,13
572,36,785.92,476.92,12
573,36,390.509,390.509,12
578,88,776.402,371.402,11
579,88,764.15,764.15,11
800,91,526.077,280.077,4
801,91,245.983,217.983,4
802,48,500.025,319.025,16
802,74,400.099,305.099,16
802,91,204.567,204.567,16
803,48,391.423,391.423,17
803,74,234.479,234.479,16
804,86,782.197,782.197,17
806,25,790.323,790.323,17
811,89,698.624,698.624,17
812,71,791.216,791.216,16
813,9,656.248,656.248,15
827,37,477.992,444.992,14
828,37,611.8,611.8,14
892,49,716.975,716.975,13
1102,77,750.23,675.23,12
