1,1,528.658,528.658,100
1,4,343.052,343.052,99
1,7,99.1223,18.1223,98
1,8,614.665,614.665,98
1,9,335.559,335.559,97
1,10,332.947,332.947,96
1,13,521.168,521.168,95
1,17,577.39,577.39,94
1,20,149.362,47.3621,93
1,24,113.617,113.617,93
1,26,684.087,684.087,92
1,30,241.891,241.891,91
1,31,149.894,101.894,90
1,34,145.194,145.194,90
1,41,537.001,537.001,89
1,42,779.074,779.074,88
1,43,185.92,185.92,87
1,46,488.825,488.825,86
1,47,99.1004,65.1004,85
1,48,647.408,647.408,85
1,49,370.235,370.235,84
1,50,149.971,63.9709,83
1,52,401.522,401.522,83
1,59,652.008,652.008,82
1,60,470.791,470.791,81
1,63,447.717,447.717,80
1,65,99.1943,57.1943,79
1,74,640.313,640.313,79
1,75,265.049,265.049,78
1,77,782.228,782.228,77
1,82,284.872,284.872,76
1,85,460.353,460.353,75
1,87,334.418,334.418,74
1,90,298.557,298.557,73
1,93,262.985,262.985,72
1,94,328.947,328.947,71
1,95,99.1035,45.1035,70
1,96,365.496,365.496,70
2,2,746.906,746.906,69
2,5,786.865,786.865,68
2,7,80.1142,3.11415,67
2,20,101.357,34.3566,67
2,31,253.563,253.563,67
2,37,649.561,649.561,66
2,47,104.099,104.099,65
2,50,85.4343,19.4343,64
2,58,371.836,371.836,64
2,65,56.9255,56.9255,63
2,67,281.913,281.913,62
2,70,590.764,590.764,61
2,72,98.5412,84.5412,60
2,89,630.156,630.156,60
2,95,55.7336,55.7336,59
3,7,76.9836,2.98355,58
3,20,66.7963,33.7963,58
3,27,424.651,424.651,58
3,50,65.4371,18.4371,57
3,56,707.512,707.512,57
3,72,13.0727,12.0727,56
4,7,73.9246,3.92459,55
4,15,390.889,390.889,55
4,20,32.6909,31.6909,54
4,25,765.553,765.553,53
4,50,96.1932,18.1932,52
5,7,69.6344,2.63438,52
5,50,77.2866,18.2866,52
5,84,723.766,723.766,52
6,7,66.9708,1.97083,51
6,50,58.3974,18.3974,51
7,7,64.5719,2.57191,51
7,23,610.731,610.731,51
7,50,39.6389,18.6389,50
8,7,61.3948,2.39481,50
8,50,20.0198,19.0198,50
9,7,58.8103,1.8103,49
10,7,56.9499,1.9499,49
10,68,776.519,776.519,49
11,7,54.7926,1.7926,48
12,7,52.7797,1.77973,48
13,7,50.7542,3.75419,48
14,7,46.7607,3.76069,48
14,53,764.083,764.083,48
15,7,42.6945,2.69449,47
16,7,39.5771,3.57707,47
17,7,35.0511,3.05108,47
18,7,31.8531,3.85313,47
18,55,729.623,729.623,47
19,7,27.7311,3.73109,46
20,7,23.0671,2.06709,46
21,7,20.4333,2.43327,46
22,7,17.5678,2.56779,46
22,66,795.427,795.427,46
23,7,14.1685,2.16853,45
24,7,11.8234,1.82335,45
25,7,9.95329,1.95329,45
26,7,7.80677,1.80677,45
26,83,781.6,781.6,45
27,7,5.76403,1.76403,44
28,7,3.66694,3.66694,44
106,81,792.691,792.691,36
144,28,787.123,787.123,35
242,29,799.989,771.989,28
400,6,100.793,29.7935,22
400,29,670.022,329.022,22
400,61,231.517,231.517,22
400,71,269.638,269.638,21
400,76,773.232,238.232,20
400,79,651.979,651.979,20
400,88,750.117,59.1172,19
400,92,710.548,710.548,19
401,6,70.2418,20.2418,18
401,29,340.118,290.118,18
401,76,534.532,118.532,18
401,88,690.985,34.9848,18
402,6,49.2182,21.2182,18
402,29,344.625,344.625,18
402,76,415.031,135.031,17
402,88,655.401,38.4008,17
402,97,198.894,198.894,17
403,6,27.3462,22.3462,16
403,19,787.126,444.126,16
403,76,279.686,271.686,16
403,88,616.704,41.7037,16
403,91,730.32,730.32,16
404,6,23.6198,23.6198,15
404,19,555.967,555.967,14
404,36,777.17,128.17,13
404,76,728.34,728.34,13
404,88,574.579,46.5785,12
405,36,648.954,43.954,12
405,88,527.392,50.3918,12
406,36,604.099,37.0991,12
406,88,476.302,57.3019,12
407,36,566.292,23.2918,12
407,88,418.903,66.9031,12
408,36,542.602,308.602,12
408,88,351.102,79.102,12
409,36,450.844,450.844,12
409,88,271.819,149.819,11
410,88,263.657,263.657,11
720,12,610.117,567.117,9
802,30,400.807,47.8075,11
803,17,399.228,328.228,14
803,30,352.909,24.9089,14
804,37,759.903,759.903,16
805,17,279.69,279.69,17
810,25,653.721,653.721,16
812,30,612.282,612.282,16
816,43,687.829,687.829,15
816,68,727.303,727.303,14
823,66,400.961,107.961,14
837,66,279.434,65.4344,14
839,66,212.59,103.59,14
841,66,157.166,105.166,14
843,66,105.339,105.339,14
877,85,769.263,769.263,13
951,28,776.676,776.676,13
2443,60,635.134,635.134,3
2862,75,745.064,745.064,1
